Epoch	Learning Rate	Train Loss	Train Acc.	Test Loss	Test Acc.	
131.000000	0.000000	0.004076	0.998012	0.000000	0.000000	
132.000000	0.000000	0.004732	0.998012	0.000000	0.000000	
133.000000	0.000000	0.000770	1.000000	0.000000	0.000000	
134.000000	0.000000	0.009102	0.998012	0.000000	0.000000	
135.000000	0.000000	0.005492	0.996024	0.000000	0.000000	
136.000000	0.000000	0.016244	0.992048	0.000000	0.000000	
137.000000	0.000000	0.002850	1.000000	0.000000	0.000000	
138.000000	0.000000	0.003650	1.000000	0.000000	0.000000	
139.000000	0.000000	0.001710	1.000000	0.000000	0.000000	
140.000000	0.000000	0.004121	0.998012	0.000000	0.000000	
141.000000	0.000000	0.004097	0.998012	0.000000	0.000000	
142.000000	0.000000	0.007016	0.996024	0.000000	0.000000	
143.000000	0.000000	0.001003	1.000000	0.000000	0.000000	
144.000000	0.000000	0.000950	1.000000	0.000000	0.000000	
145.000000	0.000000	0.002012	1.000000	0.000000	0.000000	
146.000000	0.000000	0.006018	0.998012	0.000000	0.000000	
147.000000	0.000000	0.001120	1.000000	0.000000	0.000000	
148.000000	0.000000	0.002297	1.000000	0.000000	0.000000	
149.000000	0.000000	0.002418	0.998012	0.000000	0.000000	
150.000000	0.000000	0.006914	0.998012	0.000000	0.000000	
