Epoch	Learning Rate	Train Loss	Train Acc.	Test Loss	Test Acc.	
1.000000	0.001000	1.451282	0.510714	0.000000	0.000000	
2.000000	0.001000	0.459887	0.839286	0.000000	0.000000	
3.000000	0.001000	0.265672	0.898214	0.000000	0.000000	
4.000000	0.001000	0.186955	0.935714	0.000000	0.000000	
5.000000	0.001000	0.158725	0.937500	0.000000	0.000000	
6.000000	0.001000	0.112553	0.967857	0.000000	0.000000	
7.000000	0.001000	0.085039	0.966071	0.000000	0.000000	
8.000000	0.001000	0.072279	0.976786	0.000000	0.000000	
9.000000	0.001000	0.034301	0.992857	0.000000	0.000000	
10.000000	0.001000	0.051413	0.985714	0.000000	0.000000	
11.000000	0.001000	0.039498	0.989286	0.000000	0.000000	
12.000000	0.001000	0.030126	0.989286	0.000000	0.000000	
13.000000	0.001000	0.008154	0.998214	0.000000	0.000000	
14.000000	0.001000	0.010715	0.996429	0.000000	0.000000	
15.000000	0.001000	0.013491	0.996429	0.000000	0.000000	
16.000000	0.001000	0.123598	0.976786	0.000000	0.000000	
17.000000	0.001000	0.123603	0.971429	0.000000	0.000000	
18.000000	0.001000	0.057924	0.987500	0.000000	0.000000	
19.000000	0.001000	0.021250	0.994643	0.000000	0.000000	
20.000000	0.001000	0.019971	0.992857	0.000000	0.000000	
21.000000	0.000100	0.021400	0.994643	0.000000	0.000000	
22.000000	0.000100	0.018267	0.996429	0.000000	0.000000	
23.000000	0.000100	0.005387	1.000000	0.000000	0.000000	
24.000000	0.000100	0.016484	0.994643	0.000000	0.000000	
25.000000	0.000100	0.002586	1.000000	0.000000	0.000000	
26.000000	0.000100	0.006259	0.998214	0.000000	0.000000	
27.000000	0.000100	0.001940	1.000000	0.000000	0.000000	
28.000000	0.000100	0.003553	0.998214	0.000000	0.000000	
29.000000	0.000100	0.004341	0.998214	0.000000	0.000000	
30.000000	0.000100	0.002111	1.000000	0.000000	0.000000	
31.000000	0.000100	0.003829	1.000000	0.000000	0.000000	
