Epoch	Learning Rate	Train Loss	Train Acc.	Test Loss	Test Acc.	
98.000000	0.000000	0.009158	0.995459	0.000000	0.000000	
99.000000	0.000000	0.002942	1.000000	0.000000	0.000000	
100.000000	0.000000	0.004592	0.998183	0.000000	0.000000	
101.000000	0.000000	0.002833	0.999092	0.000000	0.000000	
102.000000	0.000000	0.004342	0.997275	0.000000	0.000000	
103.000000	0.000000	0.003669	0.999092	0.000000	0.000000	
104.000000	0.000000	0.006118	0.998183	0.000000	0.000000	
105.000000	0.000000	0.004670	0.997275	0.000000	0.000000	
106.000000	0.000000	0.002425	1.000000	0.000000	0.000000	
107.000000	0.000000	0.002187	1.000000	0.000000	0.000000	
108.000000	0.000000	0.003624	0.998183	0.000000	0.000000	
109.000000	0.000000	0.007353	0.998183	0.000000	0.000000	
110.000000	0.000000	0.006009	0.998183	0.000000	0.000000	
111.000000	0.000000	0.005949	0.999092	0.000000	0.000000	
112.000000	0.000000	0.004572	1.000000	0.000000	0.000000	
113.000000	0.000000	0.010429	0.998183	0.000000	0.000000	
114.000000	0.000000	0.001949	1.000000	0.000000	0.000000	
115.000000	0.000000	0.008080	0.997275	0.000000	0.000000	
116.000000	0.000000	0.007753	0.997275	0.000000	0.000000	
117.000000	0.000000	0.005157	0.998183	0.000000	0.000000	
118.000000	0.000000	0.008857	0.997275	0.000000	0.000000	
119.000000	0.000000	0.003263	0.999092	0.000000	0.000000	
120.000000	0.000000	0.010553	0.995459	0.000000	0.000000	
121.000000	0.000000	0.002548	1.000000	0.000000	0.000000	
122.000000	0.000000	0.007903	0.996367	0.000000	0.000000	
123.000000	0.000000	0.003178	1.000000	0.000000	0.000000	
124.000000	0.000000	0.004611	0.998183	0.000000	0.000000	
125.000000	0.000000	0.005287	0.998183	0.000000	0.000000	
126.000000	0.000000	0.006415	0.996367	0.000000	0.000000	
127.000000	0.000000	0.003828	1.000000	0.000000	0.000000	
128.000000	0.000000	0.003878	0.999092	0.000000	0.000000	
129.000000	0.000000	0.003480	0.999092	0.000000	0.000000	
130.000000	0.000000	0.005711	0.998183	0.000000	0.000000	
131.000000	0.000000	0.005745	0.998183	0.000000	0.000000	
132.000000	0.000000	0.007224	0.996367	0.000000	0.000000	
133.000000	0.000000	0.003546	0.999092	0.000000	0.000000	
134.000000	0.000000	0.002185	1.000000	0.000000	0.000000	
135.000000	0.000000	0.003564	0.998183	0.000000	0.000000	
136.000000	0.000000	0.003530	0.998183	0.000000	0.000000	
137.000000	0.000000	0.005201	0.999092	0.000000	0.000000	
138.000000	0.000000	0.003127	0.998183	0.000000	0.000000	
139.000000	0.000000	0.002579	1.000000	0.000000	0.000000	
140.000000	0.000000	0.002212	0.999092	0.000000	0.000000	
141.000000	0.000000	0.001915	1.000000	0.000000	0.000000	
142.000000	0.000000	0.007238	0.997275	0.000000	0.000000	
143.000000	0.000000	0.001166	1.000000	0.000000	0.000000	
144.000000	0.000000	0.008251	0.998183	0.000000	0.000000	
145.000000	0.000000	0.003376	0.998183	0.000000	0.000000	
146.000000	0.000000	0.003736	0.999092	0.000000	0.000000	
147.000000	0.000000	0.004340	0.999092	0.000000	0.000000	
148.000000	0.000000	0.003212	0.999092	0.000000	0.000000	
149.000000	0.000000	0.002184	1.000000	0.000000	0.000000	
150.000000	0.000000	0.007397	0.999092	0.000000	0.000000	
