Epoch	Learning Rate	Train Loss	Train Acc.	Test Loss	Test Acc.	
1.000000	0.001000	1.464383	0.493601	0.000000	0.000000	
2.000000	0.001000	0.670530	0.748629	0.000000	0.000000	
3.000000	0.001000	0.437073	0.843693	0.000000	0.000000	
4.000000	0.001000	0.313634	0.898537	0.000000	0.000000	
5.000000	0.001000	0.142837	0.958867	0.000000	0.000000	
6.000000	0.001000	0.138196	0.954296	0.000000	0.000000	
7.000000	0.001000	0.111257	0.965265	0.000000	0.000000	
8.000000	0.001000	0.133437	0.961609	0.000000	0.000000	
9.000000	0.001000	0.112644	0.958867	0.000000	0.000000	
10.000000	0.001000	0.054401	0.980804	0.000000	0.000000	
11.000000	0.001000	0.057178	0.979890	0.000000	0.000000	
12.000000	0.001000	0.052802	0.982633	0.000000	0.000000	
13.000000	0.001000	0.042856	0.985375	0.000000	0.000000	
14.000000	0.001000	0.031261	0.990859	0.000000	0.000000	
15.000000	0.001000	0.051579	0.979890	0.000000	0.000000	
16.000000	0.001000	0.081706	0.975320	0.000000	0.000000	
17.000000	0.001000	0.040565	0.989031	0.000000	0.000000	
18.000000	0.001000	0.043599	0.986289	0.000000	0.000000	
19.000000	0.001000	0.052685	0.982633	0.000000	0.000000	
20.000000	0.001000	0.035511	0.989945	0.000000	0.000000	
21.000000	0.000100	0.023999	0.991773	0.000000	0.000000	
22.000000	0.000100	0.011247	0.996344	0.000000	0.000000	
23.000000	0.000100	0.014006	0.994516	0.000000	0.000000	
24.000000	0.000100	0.012004	0.997258	0.000000	0.000000	
25.000000	0.000100	0.011993	0.996344	0.000000	0.000000	
26.000000	0.000100	0.006458	0.998172	0.000000	0.000000	
27.000000	0.000100	0.012557	0.995430	0.000000	0.000000	
28.000000	0.000100	0.010996	0.996344	0.000000	0.000000	
29.000000	0.000100	0.012405	0.995430	0.000000	0.000000	
30.000000	0.000100	0.003297	1.000000	0.000000	0.000000	
31.000000	0.000100	0.004811	0.999086	0.000000	0.000000	
32.000000	0.000100	0.006402	0.999086	0.000000	0.000000	
33.000000	0.000100	0.008120	0.996344	0.000000	0.000000	
34.000000	0.000100	0.003436	1.000000	0.000000	0.000000	
35.000000	0.000100	0.014443	0.996344	0.000000	0.000000	
36.000000	0.000100	0.009811	0.998172	0.000000	0.000000	
37.000000	0.000100	0.004940	1.000000	0.000000	0.000000	
38.000000	0.000100	0.003556	0.999086	0.000000	0.000000	
39.000000	0.000100	0.002727	1.000000	0.000000	0.000000	
40.000000	0.000100	0.003885	0.998172	0.000000	0.000000	
41.000000	0.000010	0.005733	0.999086	0.000000	0.000000	
42.000000	0.000010	0.006514	0.997258	0.000000	0.000000	
43.000000	0.000010	0.007199	0.999086	0.000000	0.000000	
44.000000	0.000010	0.004432	1.000000	0.000000	0.000000	
45.000000	0.000010	0.006607	0.997258	0.000000	0.000000	
46.000000	0.000010	0.003531	0.999086	0.000000	0.000000	
47.000000	0.000010	0.002653	1.000000	0.000000	0.000000	
48.000000	0.000010	0.004084	0.999086	0.000000	0.000000	
