Epoch	Learning Rate	Train Loss	Train Acc.	Test Loss	Test Acc.	
106.000000	0.000000	0.001623	1.000000	0.000000	0.000000	
107.000000	0.000000	0.001489	1.000000	0.000000	0.000000	
108.000000	0.000000	0.001044	1.000000	0.000000	0.000000	
109.000000	0.000000	0.006631	0.998951	0.000000	0.000000	
110.000000	0.000000	0.008104	0.995803	0.000000	0.000000	
111.000000	0.000000	0.000503	1.000000	0.000000	0.000000	
112.000000	0.000000	0.004348	0.998951	0.000000	0.000000	
113.000000	0.000000	0.000701	1.000000	0.000000	0.000000	
114.000000	0.000000	0.002942	0.998951	0.000000	0.000000	
115.000000	0.000000	0.000986	1.000000	0.000000	0.000000	
116.000000	0.000000	0.002672	0.998951	0.000000	0.000000	
117.000000	0.000000	0.005612	0.998951	0.000000	0.000000	
118.000000	0.000000	0.003247	0.998951	0.000000	0.000000	
119.000000	0.000000	0.004221	0.997901	0.000000	0.000000	
120.000000	0.000000	0.000895	1.000000	0.000000	0.000000	
121.000000	0.000000	0.002567	0.998951	0.000000	0.000000	
122.000000	0.000000	0.006379	0.996852	0.000000	0.000000	
123.000000	0.000000	0.004461	0.997901	0.000000	0.000000	
124.000000	0.000000	0.003488	1.000000	0.000000	0.000000	
125.000000	0.000000	0.002277	1.000000	0.000000	0.000000	
126.000000	0.000000	0.002115	1.000000	0.000000	0.000000	
127.000000	0.000000	0.019838	0.998951	0.000000	0.000000	
128.000000	0.000000	0.000875	1.000000	0.000000	0.000000	
129.000000	0.000000	0.000590	1.000000	0.000000	0.000000	
130.000000	0.000000	0.001818	1.000000	0.000000	0.000000	
131.000000	0.000000	0.001990	1.000000	0.000000	0.000000	
132.000000	0.000000	0.006714	0.998951	0.000000	0.000000	
133.000000	0.000000	0.001145	1.000000	0.000000	0.000000	
134.000000	0.000000	0.004030	0.998951	0.000000	0.000000	
135.000000	0.000000	0.001086	1.000000	0.000000	0.000000	
136.000000	0.000000	0.002170	1.000000	0.000000	0.000000	
137.000000	0.000000	0.003090	0.998951	0.000000	0.000000	
138.000000	0.000000	0.000964	1.000000	0.000000	0.000000	
139.000000	0.000000	0.001356	1.000000	0.000000	0.000000	
140.000000	0.000000	0.002317	1.000000	0.000000	0.000000	
141.000000	0.000000	0.000924	1.000000	0.000000	0.000000	
142.000000	0.000000	0.001272	1.000000	0.000000	0.000000	
143.000000	0.000000	0.000863	1.000000	0.000000	0.000000	
144.000000	0.000000	0.003853	0.998951	0.000000	0.000000	
145.000000	0.000000	0.001519	1.000000	0.000000	0.000000	
146.000000	0.000000	0.003418	0.998951	0.000000	0.000000	
147.000000	0.000000	0.001832	1.000000	0.000000	0.000000	
148.000000	0.000000	0.003053	0.998951	0.000000	0.000000	
149.000000	0.000000	0.002849	1.000000	0.000000	0.000000	
150.000000	0.000000	0.003817	1.000000	0.000000	0.000000	
