Epoch	Learning Rate	Train Loss	Train Acc.	Test Loss	Test Acc.	
42.000000	0.000010	0.004045	1.000000	0.000000	0.000000	
43.000000	0.000010	0.005101	0.998262	0.000000	0.000000	
44.000000	0.000010	0.013659	0.996525	0.000000	0.000000	
45.000000	0.000010	0.006716	0.996525	0.000000	0.000000	
46.000000	0.000010	0.004992	0.999131	0.000000	0.000000	
47.000000	0.000010	0.006081	0.999131	0.000000	0.000000	
48.000000	0.000010	0.004124	0.999131	0.000000	0.000000	
49.000000	0.000010	0.010556	0.997394	0.000000	0.000000	
50.000000	0.000010	0.002321	1.000000	0.000000	0.000000	
51.000000	0.000010	0.008784	0.997394	0.000000	0.000000	
52.000000	0.000010	0.002848	1.000000	0.000000	0.000000	
53.000000	0.000010	0.004163	0.999131	0.000000	0.000000	
54.000000	0.000010	0.006017	0.998262	0.000000	0.000000	
55.000000	0.000010	0.006003	0.998262	0.000000	0.000000	
56.000000	0.000010	0.003693	0.998262	0.000000	0.000000	
57.000000	0.000010	0.002612	1.000000	0.000000	0.000000	
58.000000	0.000010	0.004644	0.999131	0.000000	0.000000	
59.000000	0.000010	0.008425	0.996525	0.000000	0.000000	
60.000000	0.000010	0.005119	0.998262	0.000000	0.000000	
61.000000	0.000001	0.002233	1.000000	0.000000	0.000000	
62.000000	0.000001	0.003642	1.000000	0.000000	0.000000	
63.000000	0.000001	0.003881	0.999131	0.000000	0.000000	
64.000000	0.000001	0.008836	0.998262	0.000000	0.000000	
65.000000	0.000001	0.011378	0.996525	0.000000	0.000000	
66.000000	0.000001	0.005619	0.998262	0.000000	0.000000	
67.000000	0.000001	0.009863	0.998262	0.000000	0.000000	
68.000000	0.000001	0.002965	0.999131	0.000000	0.000000	
69.000000	0.000001	0.010446	0.996525	0.000000	0.000000	
70.000000	0.000001	0.003825	0.999131	0.000000	0.000000	
71.000000	0.000001	0.004646	0.997394	0.000000	0.000000	
72.000000	0.000001	0.003820	0.999131	0.000000	0.000000	
73.000000	0.000001	0.003607	0.998262	0.000000	0.000000	
74.000000	0.000001	0.004258	0.998262	0.000000	0.000000	
75.000000	0.000001	0.003885	0.998262	0.000000	0.000000	
76.000000	0.000001	0.002223	0.999131	0.000000	0.000000	
77.000000	0.000001	0.006235	0.997394	0.000000	0.000000	
78.000000	0.000001	0.002921	1.000000	0.000000	0.000000	
79.000000	0.000001	0.006406	0.997394	0.000000	0.000000	
80.000000	0.000001	0.003389	0.999131	0.000000	0.000000	
81.000000	0.000000	0.003370	0.999131	0.000000	0.000000	
82.000000	0.000000	0.004068	0.999131	0.000000	0.000000	
83.000000	0.000000	0.004069	0.999131	0.000000	0.000000	
84.000000	0.000000	0.005566	0.998262	0.000000	0.000000	
85.000000	0.000000	0.002727	1.000000	0.000000	0.000000	
86.000000	0.000000	0.006152	0.999131	0.000000	0.000000	
87.000000	0.000000	0.001790	1.000000	0.000000	0.000000	
88.000000	0.000000	0.003011	0.998262	0.000000	0.000000	
89.000000	0.000000	0.002695	1.000000	0.000000	0.000000	
90.000000	0.000000	0.009507	0.998262	0.000000	0.000000	
91.000000	0.000000	0.001963	1.000000	0.000000	0.000000	
92.000000	0.000000	0.008859	0.997394	0.000000	0.000000	
93.000000	0.000000	0.005302	0.998262	0.000000	0.000000	
94.000000	0.000000	0.003482	0.998262	0.000000	0.000000	
95.000000	0.000000	0.009417	0.996525	0.000000	0.000000	
96.000000	0.000000	0.001021	1.000000	0.000000	0.000000	
97.000000	0.000000	0.002810	1.000000	0.000000	0.000000	
98.000000	0.000000	0.004142	0.998262	0.000000	0.000000	
99.000000	0.000000	0.003495	1.000000	0.000000	0.000000	
100.000000	0.000000	0.003043	1.000000	0.000000	0.000000	
101.000000	0.000000	0.004373	0.999131	0.000000	0.000000	
102.000000	0.000000	0.001215	1.000000	0.000000	0.000000	
103.000000	0.000000	0.003658	0.999131	0.000000	0.000000	
104.000000	0.000000	0.002208	0.999131	0.000000	0.000000	
105.000000	0.000000	0.010520	0.996525	0.000000	0.000000	
106.000000	0.000000	0.003526	0.999131	0.000000	0.000000	
107.000000	0.000000	0.005104	0.999131	0.000000	0.000000	
108.000000	0.000000	0.005858	0.998262	0.000000	0.000000	
109.000000	0.000000	0.003495	1.000000	0.000000	0.000000	
110.000000	0.000000	0.007054	0.997394	0.000000	0.000000	
111.000000	0.000000	0.006229	0.998262	0.000000	0.000000	
112.000000	0.000000	0.003563	0.999131	0.000000	0.000000	
113.000000	0.000000	0.003271	0.999131	0.000000	0.000000	
114.000000	0.000000	0.004392	0.999131	0.000000	0.000000	
115.000000	0.000000	0.005223	0.998262	0.000000	0.000000	
116.000000	0.000000	0.002572	0.999131	0.000000	0.000000	
117.000000	0.000000	0.004360	0.999131	0.000000	0.000000	
118.000000	0.000000	0.003368	0.998262	0.000000	0.000000	
119.000000	0.000000	0.005048	0.999131	0.000000	0.000000	
120.000000	0.000000	0.006884	0.996525	0.000000	0.000000	
121.000000	0.000000	0.003626	0.999131	0.000000	0.000000	
122.000000	0.000000	0.008656	0.998262	0.000000	0.000000	
123.000000	0.000000	0.001680	1.000000	0.000000	0.000000	
124.000000	0.000000	0.005952	0.998262	0.000000	0.000000	
125.000000	0.000000	0.006571	0.998262	0.000000	0.000000	
126.000000	0.000000	0.002681	0.999131	0.000000	0.000000	
127.000000	0.000000	0.002348	1.000000	0.000000	0.000000	
128.000000	0.000000	0.004015	0.999131	0.000000	0.000000	
129.000000	0.000000	0.002394	0.999131	0.000000	0.000000	
130.000000	0.000000	0.010004	0.997394	0.000000	0.000000	
131.000000	0.000000	0.002969	0.999131	0.000000	0.000000	
132.000000	0.000000	0.004070	0.998262	0.000000	0.000000	
133.000000	0.000000	0.006334	0.997394	0.000000	0.000000	
134.000000	0.000000	0.002015	1.000000	0.000000	0.000000	
135.000000	0.000000	0.005239	0.999131	0.000000	0.000000	
136.000000	0.000000	0.003727	0.999131	0.000000	0.000000	
137.000000	0.000000	0.002059	1.000000	0.000000	0.000000	
138.000000	0.000000	0.002701	1.000000	0.000000	0.000000	
139.000000	0.000000	0.002263	0.999131	0.000000	0.000000	
140.000000	0.000000	0.007497	0.999131	0.000000	0.000000	
141.000000	0.000000	0.009981	0.997394	0.000000	0.000000	
142.000000	0.000000	0.003978	0.999131	0.000000	0.000000	
143.000000	0.000000	0.005418	0.998262	0.000000	0.000000	
144.000000	0.000000	0.004375	0.999131	0.000000	0.000000	
145.000000	0.000000	0.001952	1.000000	0.000000	0.000000	
146.000000	0.000000	0.004936	0.997394	0.000000	0.000000	
147.000000	0.000000	0.005640	0.998262	0.000000	0.000000	
148.000000	0.000000	0.004231	0.998262	0.000000	0.000000	
149.000000	0.000000	0.000929	1.000000	0.000000	0.000000	
150.000000	0.000000	0.004060	0.998262	0.000000	0.000000	
